timestamp,symbol,price
2025-11-23T17:36:34.106892+00:00,MSFT,472.22
2025-11-23T17:36:34.106892+00:00,AAPL,271.49
2025-11-23T17:36:34.106892+00:00,NVDA,178.94
2025-11-23T17:36:34.106892+00:00,TSLA,391.05
2025-11-23T17:36:39.332343+00:00,MSFT,472.22
2025-11-23T17:36:39.332343+00:00,AAPL,271.49
2025-11-23T17:36:39.332343+00:00,NVDA,178.94
2025-11-23T17:36:39.332343+00:00,TSLA,391.05
2025-11-23T17:36:44.774921+00:00,MSFT,472.22
2025-11-23T17:36:44.774921+00:00,AAPL,271.49
2025-11-23T17:36:44.774921+00:00,NVDA,178.94
2025-11-23T17:36:44.774921+00:00,TSLA,391.05
2025-11-23T17:36:50.116411+00:00,MSFT,472.22
2025-11-23T17:36:50.116411+00:00,AAPL,271.49
2025-11-23T17:36:50.116411+00:00,NVDA,178.94
2025-11-23T17:36:50.116411+00:00,TSLA,391.05
2025-11-23T17:36:55.516343+00:00,MSFT,472.22
2025-11-23T17:36:55.516343+00:00,AAPL,271.49
2025-11-23T17:36:55.516343+00:00,NVDA,178.94
2025-11-23T17:36:55.516343+00:00,TSLA,391.05
2025-11-23T17:37:00.785642+00:00,MSFT,472.22
2025-11-23T17:37:00.785642+00:00,AAPL,271.49
2025-11-23T17:37:00.785642+00:00,NVDA,178.94
2025-11-23T17:37:00.785642+00:00,TSLA,391.05
2025-11-23T17:37:06.174329+00:00,MSFT,472.22
2025-11-23T17:37:06.174329+00:00,AAPL,271.49
2025-11-23T17:37:06.174329+00:00,NVDA,178.94
2025-11-23T17:37:06.174329+00:00,TSLA,391.05
2025-11-23T17:37:11.427588+00:00,MSFT,472.22
2025-11-23T17:37:11.427588+00:00,AAPL,271.49
2025-11-23T17:37:11.427588+00:00,NVDA,178.94
2025-11-23T17:37:11.427588+00:00,TSLA,391.05
2025-11-23T17:37:16.861789+00:00,MSFT,472.22
2025-11-23T17:37:16.861789+00:00,AAPL,271.49
2025-11-23T17:37:16.861789+00:00,NVDA,178.94
2025-11-23T17:37:16.861789+00:00,TSLA,391.05
2025-11-23T17:37:22.065563+00:00,MSFT,472.22
2025-11-23T17:37:22.065563+00:00,AAPL,271.49
2025-11-23T17:37:22.065563+00:00,NVDA,178.94
2025-11-23T17:37:22.065563+00:00,TSLA,391.05
2025-11-23T17:37:27.309414+00:00,MSFT,472.22
2025-11-23T17:37:27.309414+00:00,AAPL,271.49
2025-11-23T17:37:27.309414+00:00,NVDA,178.94
2025-11-23T17:37:27.309414+00:00,TSLA,391.05
2025-11-23T17:37:32.726709+00:00,MSFT,472.22
2025-11-23T17:37:32.726709+00:00,AAPL,271.49
2025-11-23T17:37:32.726709+00:00,NVDA,178.94
2025-11-23T17:37:32.726709+00:00,TSLA,391.05
2025-11-23T17:37:38.001861+00:00,MSFT,472.22
2025-11-23T17:37:38.001861+00:00,AAPL,271.49
2025-11-23T17:37:38.001861+00:00,NVDA,178.94
2025-11-23T17:37:38.001861+00:00,TSLA,391.05
2025-11-23T17:37:43.414149+00:00,MSFT,472.22
2025-11-23T17:37:43.414149+00:00,AAPL,271.49
2025-11-23T17:37:43.414149+00:00,NVDA,178.94
2025-11-23T17:37:43.414149+00:00,TSLA,391.05
2025-11-23T17:37:48.729846+00:00,MSFT,472.22
2025-11-23T17:37:48.729846+00:00,AAPL,271.49
2025-11-23T17:37:48.729846+00:00,NVDA,178.94
2025-11-23T17:37:48.729846+00:00,TSLA,391.05
2025-11-23T17:37:54.073492+00:00,MSFT,472.22
2025-11-23T17:37:54.073492+00:00,AAPL,271.49
2025-11-23T17:37:54.073492+00:00,NVDA,178.94
2025-11-23T17:37:54.073492+00:00,TSLA,391.05
2025-11-23T17:37:59.384923+00:00,MSFT,472.22
2025-11-23T17:37:59.384923+00:00,AAPL,271.49
2025-11-23T17:37:59.384923+00:00,NVDA,178.94
2025-11-23T17:37:59.384923+00:00,TSLA,391.05
2025-11-23T17:38:04.777656+00:00,MSFT,472.22
2025-11-23T17:38:04.777656+00:00,AAPL,271.49
2025-11-23T17:38:04.777656+00:00,NVDA,178.94
2025-11-23T17:38:04.777656+00:00,TSLA,391.05
2025-11-23T17:38:10.075778+00:00,MSFT,472.22
2025-11-23T17:38:10.075778+00:00,AAPL,271.49
2025-11-23T17:38:10.075778+00:00,NVDA,178.94
2025-11-23T17:38:10.075778+00:00,TSLA,391.05
2025-11-23T17:38:15.275001+00:00,MSFT,472.22
2025-11-23T17:38:15.275001+00:00,AAPL,271.49
2025-11-23T17:38:15.275001+00:00,NVDA,178.94
2025-11-23T17:38:15.275001+00:00,TSLA,391.05
2025-11-23T17:38:20.726202+00:00,MSFT,472.22
2025-11-23T17:38:20.726202+00:00,AAPL,271.49
2025-11-23T17:38:20.726202+00:00,NVDA,178.94
2025-11-23T17:38:20.726202+00:00,TSLA,391.05
2025-11-23T17:38:25.913882+00:00,MSFT,472.22
2025-11-23T17:38:25.913882+00:00,AAPL,271.49
2025-11-23T17:38:25.913882+00:00,NVDA,178.94
2025-11-23T17:38:25.913882+00:00,TSLA,391.05
2025-11-23T17:38:31.345907+00:00,MSFT,472.22
